manual_keep_qian_0_1,manual_exclusion_reason,manual_product_or_process,manual_company_is_actor_0_1,manual_event_date_verified_0_1,manual_confidence_1_3,manual_notes,review_id,qian_auto_label,qian_auto_keep_candidate,qian_evidence_score,auto_exclusion_hint,in_v23_upstream_first,v23_upstream_supplier_links,v23_upstream_ar0_valid_rows,has_supplier_link,supplier_linked_unique_suppliers,supplier_linked_return_rows,event_id,focal_code,company_name,event_date,event_year,source_type,title,answer_terms,question_terms,has_strict_genai_company_text,has_strict_genai_question_text,question_only_trigger,negative_no_current_flag,boilerplate_attention_flag,positive_initiative_action_flag,product_or_workflow_flag,deployment_or_contract_flag,partner_or_customer_flag,numeric_or_timeline_flag,genai_context,question_text,source_url,local_text_file
,,,,,,,QIAN01583,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR18822_002565_20260127,002565,,2026-01-27,2026,csmar_ir_meeting_qa,,AI大模型;大模型;大语言模型,,1,0,0,0,0,1,1,0,1,0,随着人工智能、大数据、云计算等技术的爆发式发展，全球算力需求呈现指数级增长态势。 据行业数据显示，训练一颗先进的AI大模型单次耗电量超数千户家庭年用电量，一座超大型数据中心的功耗堪比一座中小城市。 公司当时基于上述行业发展的痛点，并结合公开信息，对这个行业进行了详细的研究：一方面公司关注到美国在太空算力行业已有布局，像Starcloud由英伟达、红杉等知名投资机构进行了,公司为什么看好太空算力行业？,,
,,,,,,,QIAN01584,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18859_603896_20260128,603896,寿仙谷,2026-01-28,2026,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,0,0,0,运用 AI 预测模型、图像识别等技术打造智慧农场，实现中药材生长环境的精准调控和智能质检； 自主研发基于大模型定制的客服问答机器人，搭建 AI 动态知识引擎，通过 AI 技术优化运营流程，降低人力成本； 利用 AI,请问寿仙谷公司在ai人工智能 应用 方面 ，有没有为寿仙谷公司生产 经营 营销，带来提效，帮助？,,
,,,,,,,QIAN01585,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR18874_300774_20260129,300774,倍杰特,2026-01-29,2026,csmar_investor_interaction,,DeepSeek;大模型,,1,0,0,0,0,1,1,1,1,0,尊敬的投资者：您好！ 公司积极探索AI技术与主营业务的融合应用，已将AI技术落地于水处理核心业务，公司智慧化运维平台成功接入DeepSeek大模型，通过AI算法模型、高精度传感器网络等技术实现水务设施实时监控、异常预警、工艺参数智能调节，落地了全国首个石化领域水处理智慧化运维项目，大幅提升了水务运营的智能化与高效化水平； 同时公司正与合作方联合攻关智能化矿山建设，探索将 AI 技术应用于矿产开发领域，助力打造绿色智慧矿山，相关 AI 技术应用将持续赋能公司 “环保 + 矿产开发” 双轮驱动战略落地，为公司主营业务发展注,您好，公司股票有AI概念吗？ || 您好，问一下公司有AI概念吗？,,
,,,,,,,QIAN01586,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR18884_002465_20260130,002465,海格通信,2026-01-30,2026,csmar_investor_interaction,,AIGC;大模型;智能体,AIGC;DeepSeek;大模型,1,1,0,0,0,1,1,0,1,0,公司暂不涉及AIGC业务领域。 公司业务主要覆盖“无线通信、北斗导航、航空航天、数智生态”四大领域，是全频段覆盖的无线通信与全产业链布局的北斗导航装备研制领军企业。 持续关注前沿技术创新与行业应用，探讨结合公司实际进行合理部署及应用。 \n公司已在内部网络环境中私有化部署大模型推理服务，搭建离线推理与调用平台，该平台的应用范围限定于公司内部运营管理场景，主要用于文档生成、数据检索、代码优化等辅助性工作，提升内部运营效率，赋能业务流程优化与创新发展。 \n公司的“天腾”、“天枢”平台及机器人智能交互功能，系依托大模型技术构建,尊敬的董秘您好！请问贵公司在AIGC（人工智能生成内容）领域是否有技术布局与实际应用？已知公司已私有化部署DeepSeek大模型，能否进一步说明该模型在文本生成、报告自动生成等AIGC相关场景的落地情况？此外，“天腾”“天枢”平台的AI任务分析、通信波形自动化生成，以及机器人智能交互等功能，是否属于AIGC技术的具体应用？盼复，感谢您的解答！,,
,,,,,,,QIAN01587,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR18896_301055_20260130,301055,张小泉,2026-01-30,2026,csmar_investor_interaction,,DeepSeek;大模型;智能体,DeepSeek;大模型,1,1,0,0,0,1,1,1,0,0,尊敬的投资者，您好！ 目前公司基于 DeepSeek 大模型搭建的 AI 智能体已逐步应用于包括产品研发、客服接待在内的多个业务环节，有效提升公司的运营管理效率。 感谢您对公司的关注。,董秘你好公司部门有接入deepseek大模型来提高效率吗？,,
,,,,,,,QIAN01588,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18899_301449_20260130,301449,天溯计量,2026-01-30,2026,csmar_investor_interaction,,大模型,大模型,1,1,0,0,0,1,1,0,0,0,尊敬的投资者您好，感谢您的提问。 公司基于大模型的计量检测智能机器人研发按计划稳步推进中。 关于公司的业务情况，具体请关注公司后续在指定信息披露媒体披露的公告。,董秘你好！贵司基于大模型的计量检测智能机器人研发，请问进展是否顺利？谢谢回复,,
,,,,,,,QIAN01589,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18901_603194_20260130,603194,,2026-01-30,2026,csmar_ir_meeting_qa,,多模态;多模态大模型;大模型,,1,0,0,0,0,1,1,0,0,0,公司不仅关注个人技术能力，更强调团队的协同创新能力，以保障研发效能的最大化。 从技术演进维度来看，未来的技术路径将更加明确：在软件与算法层面，将深化以多模态大模型为代表的AI技术研发，,数智物流业务2026年的研发有具体的预算投入金额吗？,,
,,,,,,,QIAN01590,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18906_300131_20260131,300131,,2026-01-31,2026,csmar_ir_meeting_qa,,AI大模型;大模型,,1,0,0,0,0,1,1,0,0,0,M先生答：第一，AI算力的全域爆发，形成了行业前所未有的需求驱动力，美国与中国头部超大规模云厂商、算力服务商的基建投入同步放量，强力拉动数据中心服务器内部联接（intra-DCscaleup）与数据中心间互联（DCIscaleoutandscalecross）双场景的连接需求。 为满足AI大模型训练、海量数据存储与复杂调度的高带宽要求，OCS（光电路交换）技术从辅助方案升级为支撑大规模互联的关键核心技术。 第二，光互连对传统铜互连的替代进入全面加速阶段，以行业标杆NVIDIA服务器机架为例，其设备背板的内部连接已由传统,L公司作为光通信行业的领先者，M先生对光通信产业核心驱动力与技术路径是如何理解的？您如何看待英唐智控通过并购进入光通信行业的前景？,,
,,,,,,,QIAN01591,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR18909_688516_20260201,688516,,2026-02-01,2026,csmar_ir_meeting_qa,,AI大模型;大模型,,1,0,0,0,0,1,1,0,0,1,由于全球AI技术的快速迭代与算力基础设施建设的资本投入持续加码，数据中心对高速率光模块的需求持续增长。 伴随AI大模型训练对光模块速率等级要求的提升，800G-1. 6T的光模块有望成为主流。,AI与算力资本投入发展对公司相关设备的影响如何？,,
,,,,,,,QIAN01592,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR18916_002961_20260202,002961,瑞达期货,2026-02-02,2026,csmar_investor_interaction,,大模型,大模型,1,1,0,0,0,1,1,1,0,0,您好，瑞达期货旗舰版APP及公司官网，均已上线瑞达智能客服，其中运用了大模型技术支撑及针对性训练； 智能投研系统目前还在研发中。,尊敬的董秘，请问贵公司是否有大模型的智能投研系統？是否能为客户提供智能化服务？,,
,,,,,,,QIAN01593,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18920_300656_20260202,300656,,2026-02-02,2026,csmar_ir_meeting_qa,,AI大模型;大模型,,1,0,0,0,0,1,1,0,0,0,功率半导体市场正步入新一轮上升周期。 一方面，随着AI大模型算力呈指数级攀升，大型AI数据中心用电规模逐步迈入吉瓦级，供电能力成为制约AI技术规模化落地的核心瓶颈，市场对高压、高效、高可靠功率器件的需求持续升温，电源管理（PMIC）与功率器件等成熟制程晶圆需求呈指数级增长； 同时，光伏储能、电网升级改造等电力系统建设加速推进，工业自动化升级推动工控设备迭代，也在推动包括清洁能源及工业控制等核心领域的关键功率器件需求持续攀升。,功率半导体当前的市场发展趋势如何？,,
,,,,,,,QIAN01594,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR18980_600894_20260205,600894,广日股份,2026-02-05,2026,csmar_investor_interaction,,大模型,智能体,1,0,0,0,0,1,1,0,0,0,公司在人工智能方面主要布局大视觉、大数据、大模型、具身智能等关键技术的研发与应用，已经形成了广日物道智能物联网平台、广日物语边缘计算设备两大产品体系，为电梯、照明、空调等多类产品装上了“智慧大脑”，实现对设备的实时监测与反馈调节，使楼宇、园区等场景管理更精准、更有效。 感谢您对公司的关注。,贵公司生产的广日物语智能物联网盒子目前主要应用哪些方面？贵公司在具身智能体方面有哪些研究与布局？,,
,,,,,,,QIAN01595,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR18997_301448_20260206,301448,,2026-02-06,2026,csmar_ir_meeting_qa,,多模态;大模型,,1,0,0,0,0,1,0,0,1,1,联合研究中心设管理委员会，其职能是确定联合研究中心的研究开发目标和决定重大事务。 管理委员会主任由清华大学交叉信息研究院院长姚期智先生担任，目前已批准了14个项目立项，涵盖具身智能感知、决策、控制、硬件设计及大模型基础研究等多个关键领域。,燕谷机器人公司与清华大学的合作模式是怎样的。,,
,,,,,,,QIAN01596,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR19069_300595_20260213,300595,欧普康视,2026-02-13,2026,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,0,0,0,您好，公司的硬镜设计和生产系统以及很多管理系统都应用了智能化技术，但不是大模型这类最新的工具。 公司会不断应用新技术提升公司的产品研发、生产、验配、售后服务、技术支持、质量管理等综合水平。,你好，请问公司ai应用，主要用于哪方面呢？目前进度如何？,,
,,,,,,,QIAN01597,review_possible_specific_initiative,1,3,,0,0,0,1,1,1,CSMAR19077_688199_20260213,688199,久日新材,2026-02-13,2026,csmar_investor_interaction,,大模型,AI大模型;大模型,1,1,0,0,0,1,1,0,0,0,尊敬的投资者您好！ 公司密切关注AI技术的发展，并计划在公司自主搭建算力平台，引入开源大模型，对已有结构化数据进行深度应用，同时在研发、生产、质量检测、市场销售、物流运输等领域引入专业的AI模型。 未来公司也将根据行业特点及公司的实际情况，积极推动AI技术在研发和生产方面的应用。,公司是否有计划布局AI技术为整体研发与生产体系进行赋能和加速？能否应用AI大模型在分子设计、配方优化等环节助力研发和投产？,,
,,,,,,,QIAN01598,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,IRQA_https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2199516749952565248,000858,五 粮 液,2026-02-19,2026,supplemental_irqa_answer,interactive_qa_answer,AI大模型;大模型,,1,0,0,0,0,1,1,0,0,0,interactive_qa_answer 春节期间，众多Ai大模型豪放几十亿进行促销引流，请问五粮液公司是否应用ai大模型和机器人自动化，是否属于科技创新企业？ 是否国家鼓励支持发展行业？,,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2199516749952565248,
,,,,,,,QIAN01599,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,IRQA_https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2200199486007001088,002917,金奥博,2026-02-24,2026,supplemental_irqa_answer,interactive_qa_answer,AI大模型;大模型,,1,0,0,0,0,1,1,0,0,0,interactive_qa_answer 董秘您好，AI赋能智能制造已成为行业趋势，公司在数字孪生、智能监测、无人化工厂等方面已有成熟应用。 请问公司AI大模型、数字人、工业视觉等技术在军工与民用领域的落地进度如何？ 是否形成可对外输出的解决方案与盈利模式？ 尊敬的投资者，您好！ 公司“工业互联网+安全生产”系统管控平台，基于智能装备、感知设备、数字孪生和AI大模型等核心技术，构建了涵盖生产管控、AI视觉识别、智能安防、智能仓储及智能巡检五大系统的智能化管理体系。 该平台采用“专家+技术+装备+信息化”四位一体架构，通过大数据分析和算法优化，形成了业务流程和知识库体系相融合、以数据驱动的自主决策能力，实现了工业炸药生产、仓储、运输、爆破使用的全流程信息化管控，通过“安全、设备、质量、效能”四大指数，实现了生产全流程信息化管控，提高生产过程的本质安全水平，为行业数字化转型与新型工业化升级提供了示范样板。,,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2200199486007001088,
,,,,,,,QIAN01600,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,IRQA_https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2190617240650055680,300533,冰川网络,2026-02-24,2026,supplemental_irqa_answer,interactive_qa_answer,AI大模型;大模型,,1,0,0,0,0,1,1,0,1,0,interactive_qa_answer 尊敬的董秘，请介绍一下公司如果把握AI浪潮的，如何应用AI的在了哪些场景？ 和哪些大模型合作？ 您好，公司主营业务为网络游戏，公司业务规划请以公司公开信息披露内容为准。,,https://irm.cninfo.com.cn/ircs/question/questionDetail?questionId=2190617240650055680,
